Trial,pp,ID,Condition,Amp,R2PC2byPC1,BPMmode,H,q1,q2,Speed,PathLength,OscTimeProp
6,2,2,2,111.333333333333,0.0831632694866068,120.684957370397,7.47890092464839,83047.8524407363,5825649.31823099,263.675561028981,15580.3529158621,0.887694714645262
6,3,3,2,111.095890410959,0.0588484763958759,46.4680223174553,6.6441136006932,18226.1284822976,1092757.76602759,102.479527272625,6600.87484673679,0.908917760696551
6,4,5,2,55.1272015655577,0.465480927956975,27.2826320959212,6.54850283997559,24106.2893642734,1078203.91712127,98.1780982549183,6977.99472711156,0.514114686075777
6,5,6,2,111.333333333333,0.0676042534379514,151.06929972986,7.75315178677505,135642.196687848,9877174.4946524,317.809081569236,19174.6397890161,0.968845656758044
6,6,7,2,175.205479452055,0.280546576683556,19.8239088973321,5.84116722469402,2150.559843686,187042.123208092,48.5830103359459,3123.73960752312,0.765730222433848
6,7,8,2,24.6666666666667,0.0752241301087169,173.795525652406,7.60614410071436,134060.549785236,6688766.77081802,302.76260485796,18383.8191594848,0.944833684783348
6,8,9,2,24.6666666666667,0.532327407959047,11.8110857693176,6.7218275812799,28257.6725074199,1289480.58046187,110.877775671832,7557.82065951235,0.388000816271002
6,9,10,2,54.6183953033268,0.329642109664934,33.80626558016,6.77339256074852,30877.3672684137,1639626.30794003,112.162430686902,7856.62686806251,0.622542684171145
6,10,12,2,40.880626223092,0.363645536268372,147.054092432195,7.86271967629698,312878.18897405,11224012.4719115,415.876428829951,25586.2023173063,0.95911842731787
6,11,13,2,136.027397260274,0.371602107028585,31.387917933077,6.29449569551787,9663.38620993891,697294.190254593,78.6023759982998,5540.89208166135,0.496088701448881
6,12,14,2,24.6666666666667,0.366236900826884,76.6344792843712,7.37327807414064,93747.8658820922,4112113.59028316,221.139102400079,13879.5183453145,0.85552003265084
6,13,15,2,69.3737769080235,0.322831529739818,12.8347665012456,5.97998786270359,4949.54272584299,363619.63716093,78.6838451862319,5337.96596015801,0.185701652948779
6,14,16,2,42,0.632764700596352,13.8497397372304,6.21469057474634,7231.00844608813,505084.630112119,68.3427486790083,4635.27749291447,0.170668661995783
6,15,17,2,24.6666666666667,0.575462825971947,67.2333113755454,7.44246493098463,154431.069297319,4534815.87989995,226.221476297573,14265.6055135189,0.778586490714917
6,16,18,2,24.6666666666667,0.385977716725869,35.5329323113434,7.35175034109902,148371.103886665,3619539.66411069,194.399838701981,12763.3928071923,0.855043874566356
6,17,19,2,24.6666666666667,0.226898799634762,42.4569204463079,6.74955415929901,24436.6158425987,1202806.25809485,125.594174631974,7980.31886750207,0.599755118699408
6,18,20,2,24.6666666666667,0.338902751256582,24.0467067303388,7.06282057548585,54853.7873736604,2071676.41572321,154.558462387044,10044.2796755737,0.750017005645874
6,19,21,2,24.6666666666667,0.283351751136145,34.3052091114199,6.89297260665088,51758.3636634871,1509309.43839984,140.23569684523,8857.45956118174,0.684715325488062
6,20,22,2,69.3737769080235,0.596428179521095,81.9426134024042,7.47790002869995,122718.241685712,4619181.46555518,281.442210452226,16958.1159445593,0.911502618869465
6,21,23,2,74.9706457925636,0.118510444342235,27.2623773995255,6.41166263819914,20657.5066720358,998205.970240211,64.335720919249,5481.23928627351,0.531392422284198
6,22,24,2,57.6712328767123,0.54718918625448,37.3102135915002,6.76919878034072,42786.1888194515,1487541.95731612,94.2477488447543,7399.44913267569,0.771784232365145
6,23,25,2,63.2681017612524,0.670866483718506,23.0844751139153,6.60720226477582,31275.2242814832,1159403.40898185,78.9215212402169,6228.56022081647,0.588531392422284
6,24,26,2,24.6666666666667,0.0700805747165629,149.665780239524,7.42009390178465,178211.092074089,4039856.91765653,209.06877408848,12854.1505619419,0.77491327120604
6,25,27,2,24.6666666666667,0.235278635666195,86.5776726767283,7.00468854346054,46233.6208415466,1957622.8908873,142.854689026849,9213.39045961335,0.692673967757295
6,26,28,2,24.6666666666667,0.168415731867816,26.0644033947669,6.92108925576896,25342.1701877516,1699999.07990416,128.575578213073,8238.38546403539,0.426365553363717
6,27,30,2,24.6666666666667,0.392254933915404,89.4607394187443,7.53236157621223,199523.719234259,5699720.0386883,318.235060731527,20281.8263874838,0.765458132099857
6,28,31,2,24.6666666666667,0.869022393701005,53.0210715341556,7.88125686129306,556039.48611316,11887185.9651829,383.471637338288,25739.5626040424,0.813278008298755
6,29,32,2,24.6666666666667,0.0847782872294067,162.206267575842,7.68157378732676,247089.687843602,7856357.85639288,278.446918808704,18165.8487823297,0.80865247262091
6,30,33,2,24.6666666666667,0.602302425796561,0,6.72960057931743,56713.8848785467,1470242.0919441,94.3608046855221,7035.2661143451,0.387252567852527
6,31,34,2,135.009784735812,0.285351680032144,87.73843374081,7.10693551149489,44729.8485342337,2543859.59846674,157.873371553842,10141.0973343324,0.928168151826406
6,32,35,2,63.2681017612524,0.471312369597239,62.3608827492243,7.14377895945614,56647.3099847093,2599501.27674444,185.136787825273,12461.31528355,0.851098564723488
6,33,36,2,24.6666666666667,0.494975710045094,11.2192814068108,6.96818598523682,31942.2706472411,1945524.53751503,132.042179010594,8863.37409743895,0.551749139024832
6,34,38,2,107.41935483871,0.141093907122915,109.8877018292,7.39326529196869,82358.7464677292,4869676.88514608,194.970421562502,13145.1532312362,0.812733827630773
6,35,39,2,24.6666666666667,0.118145292823362,69.8313735391382,7.14666490599708,63213.4150441631,2349107.85864202,167.532469615424,10481.1438536165,0.760559440559441
6,36,41,2,24.6666666666667,0.252439229489355,42.0333772357176,7.04321586554036,120517.7760745,2665763.12912474,198.734426181727,17418.5979693921,0.571857057159997
6,37,46,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,38,52,2,24.6666666666667,0.205531490486259,54.5131349127173,7.84869176795505,734678.291225294,13484316.6575581,299.908976284518,22098.6779239088,0.653220869328617
6,39,53,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,40,54,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,41,55,2,24.6666666666667,0.62367052221926,12.211103197353,6.97639138916503,55084.200913145,1845191.26771898,127.212961749353,8486.43984114828,0.473612849395077
6,42,58,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,43,59,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,1,1,1,42,0.847837778715393,0,5.9457641263943,3400.39535120235,310089.387025062,49.9591831817163,3541.82991269018,0.153254880620366
7,2,2,1,111.333333333333,0.0744206713746897,119.073667093949,7.57137808038744,86569.1025811752,6520502.6010271,279.269478694464,16632.6742026268,0.972995034351405
7,3,3,1,99.0322580645161,0.0410812066965665,48.1431768772374,6.58978902016947,12559.7071165386,982608.68111136,102.433186379395,6229.41088792045,0.95075164954765
7,4,5,1,53.4645669291339,0.326196057381436,22.6350752467751,6.64469961793452,22153.7306763227,1263463.15356497,92.2887272871574,6699.59319758414,0.566083939868036
7,5,6,1,94,0.201381217367244,150.246763824467,7.80237889042273,149954.012540341,9940290.38107403,313.472551446205,19122.1724202353,0.974831644105843
7,6,7,1,135.518590998043,0.320163388056037,12.5018518999896,5.81158756043136,2417.42657646339,210420.404311136,36.472374035079,2635.33863056136,0.327868852459016
7,7,8,1,24.6666666666667,0.0885814209005118,163.619412003527,7.88171181501952,285837.284163956,12279627.2918774,394.532687366576,24650.3669741243,0.925379225903
7,8,9,1,24.6666666666667,0.537192401499665,0,6.1664516203459,10146.801098446,463687.582774298,52.3480837622851,3960.4231702976,0.153594993537855
7,9,10,1,24.6666666666667,0.218629638124933,38.628317615981,6.80579972493553,27292.2146183826,1519928.6590119,109.012630463082,7264.41534946363,0.677572954220801
7,10,12,1,24.6666666666667,0.112904168046417,106.30548962647,7.76312149218821,319670.321133108,9527892.39692515,318.255408337998,20316.9549188015,0.922930412897082
7,11,13,1,96.3405088062622,0.364352869430498,30.8040424352681,6.16839735838323,5952.0908174668,416551.877601118,56.9369803285895,3949.59865403554,0.590708115094211
7,12,14,1,24.6666666666667,0.220245965597962,83.9175139084726,7.35474230113326,74802.3052336751,4022374.59492148,211.501480268616,13370.9238526863,0.954492891640024
7,13,15,1,42,0.410027524094476,0,5.80307993821888,3298.87790164789,188188.294769283,41.3425261390645,2865.67873581489,0.216447860689749
7,14,16,1,65.812133072407,0.329507569063483,0,6.41547768744368,11065.9636832087,921359.574942633,64.1576490893344,5074.63725183378,0.0965240459832664
7,15,17,1,42,0.179419439980096,44.724746562663,6.96592267548944,54426.7489503478,2229559.86715118,144.648070679482,9767.05031821722,0.821984898986464
7,16,18,1,24.6666666666667,0.0869211734244005,72.1747506728259,6.87878363825514,34176.6107851291,1347334.19261251,123.28994640326,7537.8609412837,0.763417454594925
7,17,19,1,24.6666666666667,0.143617180141323,73.2467049255314,6.99639802706146,28999.5295534844,1773017.97761449,143.580961717985,8626.70056897973,0.83552139310251
7,18,20,1,24.6666666666667,0.256878032767114,18.727625585024,6.85031912912897,32566.0050668925,1363150.03646155,128.961289131685,8236.0818195413,0.549622474661588
7,19,21,1,42,0.376729721167204,42.6301014657943,6.93281426200935,48397.3728849048,1844580.85900093,147.961124577925,9170.08447573695,0.622746751921638
7,20,22,1,24.6666666666667,0.859058933613441,40.7731569816964,7.56548733780076,190512.069152845,5446037.12247766,342.626459263913,20637.7525756322,0.807428066117951
7,21,23,1,74.9706457925636,0.341897814308811,23.8249359432279,6.44522068317429,20424.5120601756,871960.856932993,70.3203784631007,5377.65377344147,0.449357186585947
7,22,24,1,53.600782778865,0.480060498266868,35.4867557565917,6.98715106878148,65991.6905294647,2527526.89049298,99.9551342866303,8352.80664615183,0.667029453778655
7,23,25,1,24.6666666666667,0.55276903375734,26.3726177223063,6.88792647304092,59127.8999119265,1793527.53884475,109.251848978779,8045.91695280492,0.626147881096524
